source,samples,labels,proba,success,test
irs-f8932-1,3015,54,0.7064435653415789,True,0
irs-f8936-0,1147,58,0.6657858934029048,True,0
irs-f8936-1,579,46,0.6812913110723037,True,0
irs-f8944-0,1495,61,0.6966041447879722,True,0
irs-f8944-1,3915,53,0.6923244888538442,True,0
irs-f8944-2,3256,57,0.6960130274673177,True,0
irs-f8951-0,1066,54,0.675228534357002,True,0
irs-f8951-1,3798,59,0.6892580845065733,True,0
irs-f8951-2,2925,55,0.6988985934826694,True,0
irs-f8952-0,1405,61,0.6886428946429479,True,1
irs-f8952-1,1494,57,0.6783649744732431,True,0
irs-f8959-0,1527,56,0.6589707620780053,True,1
irs-f8962-0,1974,61,0.6705164170388338,True,1
irs-f8962-1,1251,48,0.6896187807318789,True,0
irs-f8975-0,462,50,0.6886629080255905,True,0
irs-f8975-1,62,22,0.6022687023335943,True,1
irs-f8993-0,1430,52,0.6620281135695997,True,0
irs-f8997-0,1173,57,0.6788753190151848,True,0
irs-f8997-1,667,48,0.6741225592848489,True,0
irs-f8997-2,3387,54,0.690769813553719,True,0
irs-f8997-3,2432,53,0.6912937524519427,True,0
irs-f9000-0,546,52,0.6657472082643989,True,1
irs-f9000-1,7,5,0.6162870948748825,True,0
irs-f9000-2,2969,57,0.6934605712226303,True,1
irs-f9000-3,3095,58,0.7022241428362666,True,0
irs-f941prb-0,740,59,0.5842496316895004,True,0
irs-f941sr-0,964,51,0.6273600338564737,True,0
irs-f941sr-1,701,49,0.6078369105759103,True,0
irs-f9661-0,1113,50,0.6070917628169256,True,1
irs-f982-0,2020,59,0.6958238471253174,True,0
irs-f990sa-0,2045,59,0.6639640576960599,True,0
irs-f990sa-1,1686,51,0.6790869996428975,True,0
irs-f990sa-2,1725,54,0.6865022323917614,True,0
irs-f990sa-3,2668,56,0.6915757904462869,True,0
irs-f990sa-4,2646,50,0.6941914516143507,True,0
irs-f990sa-5,1128,50,0.6729171973405059,True,1
irs-f990sa-6,1100,54,0.6631175177217038,True,0
irs-f990sa-7,275,38,0.6509591782897186,True,0
irs-f990so-0,251,48,0.6691334052823265,True,1
irs-f990so-1,59,26,0.647166393240352,True,1
irs-f990so-2,3319,61,0.6879225683129016,True,1
irs-fct1x-0,2099,57,0.6808670917775349,True,0
irs-fct1x-1,828,54,0.6040886939910836,True,0
irs-fct1x-2,980,54,0.6473444646809698,True,1
irs-fct1x-3,811,47,0.673302983259494,True,0
irs-fct1x-4,661,48,0.6801128797923925,True,0
irs-fct1x-5,1809,46,0.7191394260544236,True,0
irs-fw14-0,1196,55,0.6837773671005382,True,0
irs-fw14-1,1173,48,0.6868016223284632,True,0
irs-fw2as-0,638,37,0.6814073138433371,True,0
irs-fw2as-1,6,2,0.631302775396492,True,1
irs-fw2as-2,268,46,0.6334384492557557,True,0
irs-fw2as-3,331,47,0.6417601489536611,True,1
irs-fw2as-4,2322,58,0.6670711375061178,True,1
irs-fw2as-5,353,49,0.6510673886321569,True,1
irs-fw2as-6,1816,51,0.6700486724226634,True,0
irs-fw2g-0,655,56,0.651839255572358,True,1
irs-fw2g-1,562,56,0.6504573934254243,True,1
irs-fw2g-2,649,56,0.6530295211921543,True,0
irs-fw2g-3,691,57,0.6535645413109611,True,0
irs-fw2g-4,1234,49,0.7005325236976464,True,0
irs-fw2g-5,594,57,0.6541606053119301,True,0
irs-fw2g-6,591,56,0.6497187714566764,True,1
irs-fw2g-7,921,45,0.688750255432772,True,0
irs-fw2gu_21-0,652,37,0.6817184363444457,True,0
irs-fw2gu_21-1,7,3,0.650482702356337,True,0
irs-fw2gu_21-2,266,48,0.6374376449567143,True,0
irs-fw2gu_21-3,306,47,0.6371078061465709,True,0
irs-fw2gu_21-4,2512,57,0.6771003454718744,True,0
irs-fw2gu_21-5,323,47,0.6418308176392853,True,0
irs-fw2gu_21-6,1783,56,0.6623003928906755,True,1
irs-fw2gu_21-7,294,47,0.6350792403487876,True,0
irs-fw2gu_21-8,1197,57,0.6903565988379156,True,0
irs-fw4r-0,1985,58,0.6989790763271223,True,0
irs-fw4r-1,3700,56,0.7091392225090507,True,1
irs-fw4r-2,1320,48,0.7088268946408806,True,0
irs-fw8exp-0,1839,61,0.6793317988122399,True,1
irs-fw8exp-1,2509,52,0.6957748109501438,True,0
irs-fw8exp-2,734,42,0.6931769371042544,True,1
irs-fw9s-0,2451,50,0.6913697162037227,True,0
irs-fw9s-1,2220,56,0.7065959484923264,True,0
cnd-r105-s.fr-0,1611,59,0.6124047245748007,True,0
cnd-t2sch392.en-1,1129,44,0.6294542610483344,True,0
cnd-gst498.en-5,375,39,0.6392758904207433,True,0
cnd-l400-1.en-0,232,28,0.6026732091613167,True,0
cnd-rc4607.en-9,937,46,0.6139202631639147,True,0
cnd-rc684.en-1,487,35,0.6302969408046913,True,0
cnd-rc4614.fr-6,504,38,0.6446210348139362,True,0
cnd-t691.fr-5,981,51,0.629484348391302,True,0
cnd-t3m.en-1,1628,54,0.6095473893176295,True,0
cnd-t2sch427.fr-0,849,52,0.6045895040775576,True,0
irs-f1118-3,637,53,0.6338751843300002,True,0
cnd-l602.en-2,478,37,0.6118896665281375,True,0
cnd-rc151.en-3,1194,50,0.627629212797838,True,0
cnd-td4.fr-1,934,49,0.6106891266160959,True,0
cnd-rc7298.fr-1,1400,48,0.6350197037695567,True,0
cnd-rc364.fr-2,722,41,0.5831132558932867,True,0
cnd-t1206.en-13,729,50,0.629804277606886,True,0
cnd-gst506.fr-4,219,36,0.6198079538292607,True,0
cnd-rc7222.en-1,856,43,0.6314128877270936,True,0
irs-f944-4,1455,56,0.684321737778842,True,0
irs-f843-0,1757,59,0.6829873160746899,True,0
cnd-rc7204-1.en-2,794,48,0.6226412877201929,True,0
cnd-t1175.en-4,563,50,0.6101335464467869,True,0
cnd-l400-1.fr-0,352,34,0.6237932315487998,True,0
cnd-rc312.fr-0,898,53,0.6152015944196348,True,1
cnd-rc431.fr-3,1686,50,0.6301170115201273,True,0
cnd-rc65.fr-0,412,45,0.6079415825051366,True,0
cnd-r105.fr-1,1105,53,0.6334985419446758,True,1
irs-f2290-4,501,53,0.6692339026509924,True,0
cnd-r105.fr-5,779,47,0.6141170732852318,True,0
irs-f6765-1,1249,55,0.6860999899343266,True,0
irs-f1096_21-1,1407,61,0.6622598139154898,True,0
irs-f990tsa-3,630,52,0.6367850562116113,True,0
cnd-rc7345.fr-2,1154,51,0.6383683056280213,True,0
cnd-t1175.en-1,827,45,0.6068164530096781,True,0
cnd-rc4601.en-0,482,39,0.6118092939243714,True,0
cnd-rc7204-1.en-3,670,41,0.5986472942103962,True,0
irs-f8996-2,1033,47,0.673465792806488,True,0
irs-fw4-2,2483,57,0.6765624942768198,True,0
cnd-t2sch9.en-0,367,43,0.6071503740278723,True,0
cnd-rc7204-2.fr-1,522,41,0.6342050061492864,True,0
cnd-rc473.en-3,970,50,0.6122137451637751,True,0
cnd-t3-rca.en-0,830,48,0.6225489962983841,True,0
irs-f4670-1,1926,55,0.6151256588922656,True,0
irs-f5498sa_21-3,348,51,0.6208134973299192,True,1
cnd-t2sch150.en-2,761,41,0.6112181669944712,True,1
cnd-rc7202-1.fr-5,2387,48,0.6380384196609957,True,0
cnd-gst523-1.fr-5,239,39,0.6143722064893967,True,0
cnd-t1158.en-0,447,47,0.6140518362676803,True,0
cnd-t1014-1.en-0,1410,54,0.6218178950415955,True,0
irs-fw2gu-0,741,37,0.7112229892197514,True,0
irs-f4720-4,790,52,0.6374401102206545,True,0
cnd-t2.en-1,1404,47,0.622536627671148,True,0
cnd-t2sch17.fr-2,439,44,0.5911531041718542,True,0
irs-fw4s-0,2587,58,0.6878607059894624,True,1
cnd-rc368.en-3,730,45,0.6131966405084487,True,0
cnd-l100-3.en-0,550,41,0.6025765427381921,True,0
irs-f2350-1,10,7,0.5251529148845954,True,0
irs-f8453emp-0,2386,60,0.6557597892259419,True,0
cnd-t1256-2.en-0,800,48,0.6124042234747042,True,0
cnd-t2sch141.fr-0,1215,53,0.641408984173829,True,0
cnd-l500-1.fr-0,411,39,0.6110278794363457,True,0
cnd-t2036.en-1,1064,41,0.6503942062730266,True,1
irs-f1120s-2,1193,57,0.6317538729918468,True,0
cnd-l400-2.en-0,355,38,0.6051682038408418,True,1
cnd-t2152a.en-0,563,45,0.6162343758853157,True,0
cnd-t2sch35.en-1,1423,44,0.6282113180984479,True,0
cnd-t2sch517.fr-0,1070,55,0.6090308463604612,True,0
cnd-t2054.en-2,250,36,0.5976173001904699,True,0
cnd-rc4614.en-4,1457,41,0.6415443398175175,True,0
irs-f8288c-1,359,52,0.619387198541211,True,0
irs-fw4v-1,964,46,0.6771640392787802,True,0
cnd-nr602.fr-0,1116,57,0.6141306259813272,True,0
irs-f941x-5,1686,50,0.7022944918564858,True,0
irs-f940-2,1134,56,0.6790244377370357,True,0
irs-f15103-0,711,47,0.6537022087980346,True,0
cnd-t2sch392.fr-3,1071,48,0.6264237498109366,True,0
irs-f5129-0,2015,60,0.7125478489431493,True,0
irs-f14568e-2,1618,50,0.6605572746486909,True,0
cnd-rc7204.en-0,884,40,0.6353090059767051,True,1
cnd-t2043.en-5,264,37,0.6420991212030833,True,0
cnd-t2038-ind.en-3,1081,49,0.6230637885288461,True,0
cnd-t2sch510.en-5,495,43,0.6474988820417488,True,0
irs-f921p-1,1022,43,0.6471140728342379,True,0
irs-f4136-2,1280,50,0.6445965645092256,True,1
cnd-t1272.en-0,1007,49,0.6247027467675945,True,0
cnd-l404.fr-0,1014,48,0.622489198734658,True,0
cnd-t2076.fr-0,794,51,0.6149104352206202,True,0
cnd-t2081.en-1,1051,51,0.6249764017278261,True,0
cnd-t2sch4.fr-3,815,49,0.6403828841058076,True,0
irs-f1120sk2-2,396,41,0.6657988502388326,True,0
cnd-t2sch510.fr-3,1121,54,0.6237247909441573,True,0
cnd-t1274.fr-3,317,35,0.6537892626081064,True,0
cnd-t2027.en-1,336,39,0.6033178674945779,True,0
cnd-t2095.fr-0,547,47,0.6200063061593427,True,0
cnd-t2sch72.fr-3,527,50,0.6276649709657773,True,0
irs-f8846-0,637,51,0.6763894720033514,True,0
cnd-gst66.fr-0,540,40,0.616040838276594,True,0
irs-f8453i-2,2407,52,0.6715828732382443,True,0
cnd-rc7291.en-1,673,47,0.6382664277236394,True,0
cnd-t2sch440.en-0,802,50,0.6066543798394187,True,1
cnd-t1189.en-2,834,45,0.6312379176892517,True,0
irs-f14781-0,367,48,0.599276002253172,True,0
irs-f1065sb2-1,334,35,0.6657868331820607,True,0
irs-f2290_21-9,1143,57,0.6678968195884672,True,0
cnd-t2140.en-2,973,44,0.6357990849469066,True,0
irs-f1120sk2-6,455,46,0.655912213919901,True,0
irs-f1120ric-0,1113,58,0.6314326649488005,True,0
irs-f851-1,266,40,0.5873233609760713,True,0
irs-fw3ss-1,1248,52,0.6563421661484259,True,0
cnd-nr4.fr-1,12,10,0.609421627273297,True,0
cnd-t3ath-ind.en-0,941,47,0.6198694199265843,True,0
cnd-gst506.en-3,1883,45,0.6372809765267818,True,0
cnd-t2sch500.en-0,657,46,0.5930733115886444,True,0
irs-f8838p-0,1876,56,0.6710691412962521,True,1
irs-f5074-1,15,12,0.6516104518945982,True,0
cnd-t2sch481.en-0,493,44,0.5988362196825487,True,0
cnd-t1006.en-1,2230,53,0.6276636419813425,True,0
cnd-t2201.fr-9,816,50,0.6133528621916663,True,0
cnd-t5008sum.fr-1,860,55,0.6319956224990947,True,1
irs-f15107-0,413,47,0.6134112872825155,True,0
cnd-t2152.fr-0,1048,55,0.6276369457314828,True,0
irs-f8863-1,1442,61,0.6653313834210545,True,1
irs-f4461a-1,947,49,0.6823468344087289,True,0
cnd-rc7288.en-1,1296,50,0.6117925118847004,True,0
irs-f720x-2,3230,61,0.6647365223100434,True,0
cnd-t2sch101.en-0,417,39,0.63576132118448,True,0
cnd-t2022.fr-0,1029,45,0.5964474526329587,True,0
cnd-t2sch3.fr-3,360,38,0.642121680810465,True,0
irs-f1040x-0,1670,62,0.6679843298417522,True,0
cnd-t2sch63.en-3,896,49,0.6251458733613754,True,0
cnd-t2sch20.fr-2,1634,48,0.6362960464033036,True,0
irs-f1099qa-1,382,53,0.6203601656005696,True,0
cnd-t2sch22.fr-0,279,46,0.5902795973300489,True,0
irs-f15105-0,228,42,0.6193092944223627,True,0
cnd-t2059.fr-1,1703,59,0.6379893001695351,True,0
cnd-nr74.fr-1,1783,51,0.6157908946792361,True,0
irs-f8610sa-0,2424,60,0.668998930224099,True,0
cnd-t1189.fr-0,2297,54,0.6359384525995962,True,0
cnd-rc7204-2.fr-2,1191,48,0.6413357622924822,True,0
cnd-t10.fr-1,3069,61,0.5634552585387177,True,0
cnd-rc4604.en-4,2025,46,0.6307703463045047,True,0
cnd-rc459.en-0,516,39,0.6218169666475053,True,1
irs-f5452-0,604,52,0.6337783508791673,True,0
cnd-t2sch360.en-1,834,43,0.6357549865594883,True,0
cnd-rc7257.en-3,1321,51,0.613328063500507,True,0
cnd-rc7289.en-8,1365,49,0.623444961394788,True,0
cnd-t1007.en-1,649,52,0.6230100939472253,True,0
cnd-rc4532.fr-3,973,42,0.6314512243603403,True,0
irs-f8865sg-0,697,53,0.6175751507228032,True,0
cnd-rc4610.en-0,520,40,0.6173501910728374,True,0
irs-f14402-2,1400,50,0.6216266019136706,True,0
cnd-rc4606.en-4,1259,47,0.6410729212579276,True,0
irs-f3115-3,2243,58,0.6860324333218624,True,0
cnd-rc7291.en-0,607,44,0.6293803609482191,True,0
cnd-t1200.fr-9,1082,54,0.5359072679691511,True,0
cnd-t1248.fr-0,583,42,0.6314106958826805,True,0
irs-f2624-0,693,44,0.6293897589510133,True,0
irs-f5227-2,672,49,0.6161756152563577,True,0
cnd-t2sch562.en-0,1440,57,0.6191225479650311,True,0
cnd-l63.fr-0,1139,54,0.5700800379245674,True,0
cnd-gst60.fr-2,2427,60,0.5864126796119508,True,0
cnd-t1a.fr-0,1099,48,0.6214104390232321,True,0
irs-fw4p-0,1744,58,0.6836023075950642,True,0
cnd-t101.fr-2,201,36,0.4962164759449649,True,0
cnd-t2sch91.fr-0,966,54,0.6015724305029031,True,0
cnd-t778.fr-2,1021,53,0.6219924339745245,True,1
irs-f1066sq-1,3944,61,0.6650623211385526,True,0
irs-f2555-2,1596,59,0.6665185341094605,True,0
cnd-t3-rca.fr-1,719,47,0.6206399604141686,True,0
irs-f8453te-2,1464,54,0.6797291237925941,True,1
cnd-t1e-ovp.fr-1,2135,55,0.5919642505551119,True,0
cnd-t2067.fr-0,1334,52,0.6253429651643546,True,0
cnd-t2sch2.en-1,771,44,0.6021604143966806,True,0
irs-f13797-6,1062,51,0.7085481804218338,True,0
irs-f1099r-4,2108,53,0.667652180096216,True,1
irs-f990ez-1,1012,58,0.6730202002906259,True,0
cnd-rc438.en-3,505,41,0.590266894248485,True,0
cnd-t4a.fr-0,430,36,0.5131484656005652,True,0
irs-f1127-2,2171,52,0.6765442619233852,True,0
cnd-l301.fr-5,302,37,0.6262507916678789,True,0
irs-f8282-2,1904,52,0.6301345906057537,True,0
irs-fw2c-7,805,51,0.6172915895217063,True,0
cnd-l502.en-0,560,33,0.6172519750643011,True,0
irs-f56f-0,1474,52,0.6800424474424428,True,1
irs-f8849s1-3,1017,49,0.6817311080260914,True,0
irs-f5304sim-5,2177,52,0.6720635208980998,True,0
irs-f8933-2,707,51,0.6719375153373554,True,0
irs-f1127-0,1145,58,0.6703454654440626,True,0
cnd-rc4603.en-2,536,41,0.6123746645520358,True,0
cnd-nr4.en-0,727,40,0.5579828243798757,True,1
cnd-t1031.fr-0,1991,57,0.6311677909640517,True,0
cnd-t2062.en-1,1333,51,0.6195880650749082,True,0
cnd-t5018sum.en-3,2012,53,0.6315426114575795,True,0
cnd-t2061a.en-0,612,48,0.6255691544358282,True,0
cnd-l300.en-4,715,43,0.6497135922752342,True,0
irs-f1099a-0,731,38,0.7069020142652098,True,0
irs-f1095a-2,3995,57,0.6726161729682901,True,0
cnd-t1223.fr-0,1287,47,0.6466786344417076,True,0
irs-f14135-1,1049,56,0.6729629290359224,True,0
irs-f1118sj-1,547,51,0.647077778692656,True,0
irs-f8933-1,1907,52,0.6872476806783147,True,0
irs-f1098q-4,485,43,0.6743121055320016,True,0
cnd-rc4607.fr-14,2667,49,0.6285059030799607,True,0
irs-f8950-3,1681,54,0.6727779720512139,True,0
cnd-rc126.fr-3,1230,56,0.6552728818167017,True,0
cnd-l600.fr-3,935,50,0.615529688111691,True,0
cnd-nr6.en-0,1203,51,0.5898893027511813,True,0
irs-f1120sk3-5,729,48,0.6509768694282297,True,0
cnd-t2sch388.fr-3,1488,52,0.6344446101088668,True,0
cnd-t2sch554.en-2,895,46,0.6146975317302269,True,0
irs-f15315-3,436,43,0.6243262120626214,True,0
cnd-t2062bsch1.fr-0,464,37,0.62392824503087,True,1
cnd-t1004.en-1,1132,50,0.6188977258046446,True,0
cnd-rc4616.en-1,353,37,0.6080773143985386,True,0
cnd-t2sch429.fr-0,1627,59,0.6203368867822493,True,0
cnd-t2sch12.fr-0,1385,50,0.6212695790051024,True,0
cnd-rc4618.en-0,760,42,0.6429276734606832,True,0
cnd-l600.en-3,869,48,0.631535847447004,True,0
cnd-t2sch89.en-0,856,48,0.643066071506605,True,0
irs-f1065x-2,639,50,0.6300131925320652,True,0
cnd-rc626.fr-4,770,37,0.6107008599552297,True,0
cnd-rc312.en-4,657,38,0.6241121847067084,True,1
irs-f8900-0,651,54,0.6708176362394047,True,0
irs-f8330-0,796,59,0.6359443981698093,True,0
cnd-nr4oas.fr-1,2080,48,0.6293470849355998,True,0
cnd-t1032.fr-0,1363,53,0.6431960896095245,True,0
cnd-t2146.fr-0,1087,39,0.5906982264650316,True,0
irs-f1120sk2-9,518,47,0.661346058823429,True,0
cnd-t2sch566.en-4,627,45,0.611733514012151,True,0
cnd-rc7210.fr-5,2346,52,0.6380341732222111,True,0
cnd-t1139.en-6,1611,52,0.6403329297582978,True,1
cnd-t4rspsum.fr-0,608,52,0.5248734739958246,True,0
cnd-rc368.en-0,572,45,0.5982461274898805,True,0
cnd-rc66.fr-5,1978,59,0.6401532738862821,True,0
irs-f965sf-1,168,41,0.5959918278719651,True,0
cnd-rc7202-1.fr-2,870,49,0.6410559082215475,True,0
cnd-t3sch11.en-0,677,52,0.5945426750592393,True,0
cnd-rc7294.fr-5,644,44,0.6222023322818212,True,0
cnd-td1-in.fr-3,973,41,0.6306679786419241,True,0
cnd-rc7294.en-10,448,42,0.6123196705348354,True,0
irs-f8288a-4,1213,50,0.6661869627839,True,0
cnd-t2033.fr-2,2717,52,0.6280513143390797,True,0
cnd-t2sch17.en-1,458,42,0.6157901759438456,True,0
cnd-rc2503.fr-1,596,45,0.6303678783675455,True,0
irs-f1023-3,2810,53,0.6762693287903753,True,0
cnd-t2sch402.fr-0,1204,54,0.627300415495153,True,1
irs-f8928-1,1936,60,0.6861511960494815,True,0
cnd-rc72.fr-1,618,38,0.6525642373483811,True,0
cnd-rc7271.fr-0,841,45,0.6230851842643402,True,0
cnd-gst495.fr-3,1090,51,0.6318325729756178,True,0
cnd-t2201.fr-11,629,45,0.6179368221880086,True,0
cnd-t2sch347.en-0,220,35,0.6125622690308057,True,0
cnd-t1000-4.fr-0,1042,49,0.6098986746699068,True,0
cnd-t1000-1.fr-3,464,42,0.4801888987487449,True,0
irs-f1065sk3-1,584,47,0.6681525827352126,True,0
cnd-t1189.fr-1,1388,47,0.6374207712877058,True,0
cnd-t2sch31.en-10,248,38,0.6022618414649893,True,0
cnd-t1139.fr-1,1164,45,0.6369140808902792,True,0
cnd-t2014.fr-0,883,54,0.6076293774066004,True,0
cnd-t2sch554.fr-0,1156,53,0.611078996237407,True,0
cnd-t2sch560.en-0,1621,56,0.6234178848937036,True,0
irs-f4461c-3,1601,43,0.6211690003425421,True,0
cnd-rc7202.en-3,231,35,0.6015483874350798,True,0
irs-f12256-0,987,51,0.6255625058966899,True,0
cnd-t182.en-0,587,40,0.6113915843907003,True,0
cnd-rc7214.fr-7,1596,41,0.6338876659376809,True,0
cnd-t2152-sch1.en-0,1099,51,0.6327715401804694,True,1
cnd-t2sch441.fr-1,1183,48,0.622131964697664,True,0
cnd-rc431.fr-1,268,39,0.5818326226964098,True,0
cnd-t1206.fr-12,1737,55,0.649613823572827,True,1
irs-f4137-1,3963,60,0.7006134574919839,True,0
cnd-rc4602-1.fr-1,974,46,0.6434737564438383,True,0
cnd-t3nb.en-0,740,53,0.5865231309409361,True,0
cnd-rc616.fr-0,498,40,0.6235107652856832,True,0
cnd-rc4604-1.fr-1,415,38,0.6331159783932684,True,0
cnd-t625.en-4,769,50,0.6103275758048977,True,0
cnd-t2sch7.fr-5,866,50,0.6231883639986362,True,1
irs-f8840-3,2246,53,0.6843332600479537,True,0
irs-f1065-4,1341,55,0.6580683168651051,True,0
cnd-gst532.fr-2,771,44,0.6097717055641285,True,0
irs-fw2gu-3,242,44,0.5942681418420284,True,0
irs-f1028-4,1403,59,0.6898337471988003,True,0
irs-f1065sk3-10,400,44,0.6384008624824669,True,0
cnd-t2222.fr-7,1180,50,0.6201484872328717,True,0
cnd-l600-b.fr-1,154,26,0.5781434971013772,True,0
irs-f2290_21-6,492,52,0.666795775731913,True,0
cnd-t2sch303.fr-1,521,42,0.5938812030064133,True,0
irs-f8703-2,3524,58,0.6565282103152231,True,0
cnd-t2201.fr-8,915,49,0.616197316005179,True,0
cnd-t2sch4.fr-5,616,44,0.6155396992315549,True,0
irs-f1120fq-0,2289,58,0.6828139877947583,True,0
cnd-gst523-1.fr-4,2000,54,0.6441118525684068,True,0
irs-f5495-0,330,38,0.731197531108275,True,0
cnd-rc7216.fr-5,1875,52,0.6202369728357366,True,0
cnd-td1nt.fr-0,2241,58,0.6509230428493877,True,0
irs-f14568c-5,1024,46,0.6491789389662872,True,0
cnd-gst507.en-2,800,43,0.6225385462601484,True,0
cnd-t2sch63.fr-2,897,44,0.6284239677819851,True,0
cnd-t1079.en-1,2649,44,0.6306561763464849,True,0
cnd-t602.en-1,1174,46,0.6428452493375886,True,0
cnd-rc4611.fr-0,968,50,0.6345116672725507,True,0
irs-f8621a-3,720,52,0.655610567221875,True,0
cnd-t920.en-3,661,44,0.6278646244788181,True,0
cnd-t2058.en-3,876,46,0.6129154382114262,True,0
irs-f13285a-0,606,53,0.6272442719804673,True,0
irs-f1065sk3-6,707,48,0.6337207336325041,True,0
cnd-rc4609.fr-2,884,48,0.6217940237177719,True,0
irs-f990sf-4,215,32,0.6316532269464253,True,0
irs-f1120fsc-3,1520,55,0.6827082092099724,True,0
cnd-l600-a.en-1,262,38,0.5956849939290741,True,0
irs-f14581f-1,672,48,0.5992081815901263,True,1
irs-f433d-2,1243,62,0.6172578820192351,True,0
cnd-t2sch392.en-0,2311,43,0.6421366410370857,True,0
irs-f1040es-8,1904,54,0.6654144729256247,True,0
cnd-t184.fr-0,594,44,0.6226418278240117,True,0
irs-f8990-1,1120,51,0.6779137762532231,True,0
cnd-rc268.en-1,489,38,0.6381333595327743,True,0
cnd-rc7203.fr-4,2122,42,0.6378481871579,True,1
cnd-rc431.en-2,327,37,0.5900562950350655,True,0
irs-f990tsa-0,1037,53,0.6463444668717652,True,1
cnd-rc687.en-1,553,37,0.6383638778708882,True,0
cnd-t1132.en-0,1006,42,0.6389668825787166,True,0
irs-f8927-0,1569,60,0.6531383782782938,True,0
cnd-t3sch12.fr-2,1041,52,0.6329387744757861,True,0
irs-f8850-1,1613,54,0.6733113552156024,True,0
cnd-t2sch4.en-5,523,38,0.6113999944178796,True,0
cnd-l400-3.fr-0,540,44,0.6336260230005794,True,0
irs-f14039-0,1539,58,0.6371144083680987,True,0
cnd-t244.en-2,1193,50,0.5885809337889765,True,0
cnd-rc519.fr-4,2699,56,0.6187163022259092,True,0
cnd-t3qdt-ws.fr-0,1440,51,0.6144779170093271,True,0
irs-f8850-0,1724,54,0.6953403469303145,True,0
irs-f8865sk3-7,453,50,0.6452022985293469,True,0
irs-f8610-2,2270,56,0.6764329003460856,True,0
irs-f1040sh-0,2103,58,0.6837935487863711,True,1
cnd-rc7210.fr-4,2499,46,0.6401852383872125,True,0
cnd-rc7259.en-3,913,50,0.6286835631896931,True,0
cnd-rc339.fr-0,907,51,0.6234449552810918,True,0
cnd-t2sch441.fr-2,1177,49,0.6237622741314347,True,0
cnd-t1206.fr-7,877,48,0.6231798017134176,True,0
cnd-rc4601.en-3,609,39,0.6163282475055946,True,0
irs-f8973-2,959,43,0.6811345423706148,True,0
irs-f990bl-0,1361,60,0.6390462923302287,True,0
irs-f1042s-6,1620,57,0.6249526007258227,True,0
cnd-rc7201.en-1,757,45,0.6347874396714537,True,0
cnd-t2sch33.en-2,906,44,0.6193370167655052,True,0
cnd-rc7222.fr-4,1938,44,0.640258276027018,True,0
irs-f1363-1,2988,55,0.6722449236808877,True,0
cnd-rc4530.fr-3,1708,48,0.6461574864909061,True,0
irs-f4219-1,2643,51,0.6152169041203847,True,0
irs-f13750-0,826,56,0.6121686962730022,True,0
cnd-t2sch71.en-3,452,46,0.6236961399541602,True,0
irs-f8833-3,3317,57,0.67050064883093,True,0
irs-f943x-0,2388,55,0.678702776807663,True,0
cnd-l603.fr-3,1397,49,0.635605236434613,True,0
cnd-rc7220.en-2,578,46,0.6236059274945366,True,0
cnd-t2sch17.fr-0,897,46,0.6290673742386229,True,0
irs-f8957-1,651,52,0.6416504712999128,True,0
irs-f1095c-2,327,39,0.5947535440315901,True,0
irs-f965a-1,483,48,0.6166842725482088,True,0
cnd-t123.fr-0,1104,48,0.6247066232688172,True,0
cnd-pdf-2022.en-0,1779,46,0.6458970238015843,True,0
cnd-t2sch7.fr-6,2890,54,0.6494692963207349,True,0
cnd-t3sch8.en-0,1095,49,0.6023917670582746,True,0
irs-f8923-1,2150,55,0.6885406540876435,True,0
cnd-t1139.en-4,1631,48,0.6389278932996376,True,0
irs-f1120c-4,1152,52,0.6481391904286923,True,0
cnd-t746.fr-0,2794,49,0.6284126925886935,True,0
irs-f1120idp-0,1735,55,0.666801851574653,True,0
cnd-t5013sch6.en-0,553,43,0.6022052657117939,True,0
cnd-t2062.en-4,724,48,0.6157203302302544,True,0
cnd-t913.fr-1,831,49,0.6129500743652815,True,0
cnd-t1-ovp-s.fr-0,1739,57,0.6314807471770393,True,0
irs-f4421-1,856,42,0.6382051819149337,True,0
irs-f8453emp-1,2951,57,0.675506958011425,True,1
irs-f656l-5,876,60,0.6220708761439323,True,0
cnd-rc71.fr-1,513,47,0.6198342230588713,True,0
irs-f966-0,1440,57,0.6508724089854859,True,0
irs-f1118-1,1294,55,0.6626396132820564,True,0
irs-f8814-2,3372,56,0.6750800419913361,True,1
cnd-t2sch388.fr-1,1148,47,0.6227620056697356,True,0
cnd-rc7202-1.fr-4,888,52,0.6203681857640797,True,0
cnd-t2sch7.en-6,2108,47,0.6317157426194703,True,0
cnd-t2sch515.en-1,789,45,0.5998646038990033,True,0
irs-f8288b-3,557,47,0.6691297879019128,True,0
cnd-t2sch384.fr-1,1109,47,0.6375207321030741,True,0
cnd-t1206.en-12,1323,48,0.6409944939881658,True,0
cnd-rc521.en-0,767,48,0.60008681096553,True,0
cnd-t1046.en-0,1191,53,0.6184708490826822,True,0
irs-fw2c-2,821,52,0.6172383625389593,True,0
irs-f1024a-0,58,19,0.6703322438922504,True,0
irs-f23-1,898,47,0.662715042440536,True,0
cnd-r102-r.en-0,2095,46,0.6320641314994342,True,0
irs-f1118sj-0,812,54,0.6228068324043537,True,0
cnd-t1-ovp.fr-3,2303,49,0.6501652533693729,True,0
cnd-t1174.fr-1,479,45,0.5569415715723266,True,0
cnd-rc7301.fr-2,2574,56,0.6584363991422366,True,0
